correlation1	contrast1	homogeneity1	energy1	dissimilarity1	correlation2	contrast2	homogeneity2	energy2	dissimilarity2	correlation3	contrast3	homogeneity3	energy3	dissimilarity3	correlation4	contrast4	homogeneity4	energy4	dissimilarity4	correlation5	contrast5	homogeneity5	energy5	dissimilarity5	correlation6	contrast6	homogeneity6	energy6	dissimilarity6	class
0.1615472386603883	0.7774099999999958	0.7165799227731076	0.4414609667980635	0.596830461904759	0.1838511722531848	1.0414979999999943	0.6563368548588657	0.3580126638046319	0.7319578928571393	0.16467412260456732	0.824617970238093	0.7202459747128804	0.3939182121273632	0.6561944285714245	0.17980767816560672	1.0074376178571414	0.6927969480408276	0.365907293742814	0.705835778571427	0.15416057272248804	1.0497504999999958	0.6722364133484137	0.38113411980286216	0.7461140571428525	0.09540039865390626	0.44456855238095044	0.8009509535714269	0.5900485443821061	0.39255019999999835	1.0
0.06140159189853469	0.9308349999999951	0.6932286190476161	0.4147544709356387	0.680698761904759	0.08161844278497604	1.1498694380952375	0.6271389930952371	0.3440291332486997	0.8222467714285666	0.0654113317801661	0.9188273178571427	0.671516857247897	0.3999611021680784	0.7019542619047597	0.08055479503393827	1.1804411107142831	0.6462665338526156	0.3594942995829547	0.78557653690476	0.05293919650641992	1.1242533857142825	0.6634132828312828	0.38106846803713745	0.7680085238095214	-0.013623891288960297	0.5296019166666638	0.8060654023809475	0.571872242499222	0.43510182857142815	1.0
0.1966136900347328	0.7936054749999956	0.7073611264705869	0.41437973214291396	0.616389177380949	0.23674859102702414	0.9677687857142838	0.6559698488009044	0.36101767443098903	0.6910865333333334	0.22166181645312297	0.7520789249999996	0.7157751935924339	0.39727871136166715	0.5980943785714281	0.2344625774394394	0.9643919999999967	0.6716638598901087	0.3587351971346633	0.6846690428571415	0.16912891603845792	0.8980175130952374	0.685626891421566	0.3819290393562403	0.6933904999999965	0.11630731534744913	0.46023991428571315	0.8158038333333294	0.6044976456890631	0.4015334880952371	1.0
0.32749708595934796	0.6435495702380934	0.733740478221288	0.43996510418810325	0.5272131285714264	0.396831440776005	0.8976716238095195	0.7138513234733849	0.3506843307854271	0.6525841142857127	0.3695015630324923	0.6981289928571397	0.7331978715686249	0.38524500713012744	0.5623463999999979	0.3936927410849091	0.8751081999999952	0.7179013025274686	0.35570611619003056	0.6468146142857113	0.3015714238444831	0.8130704428571427	0.6936931386554606	0.3902452849172801	0.6368828571428551	0.2374342248601892	0.33887165714285633	0.8233847871428567	0.657135870014548	0.3197496666666652	1.0
0.3466121946122085	0.6529653999999969	0.736170722443439	0.4619032379490858	0.4981279999999995	0.39729404122029804	0.9075882714285713	0.694920732457442	0.3386592460740676	0.6503941071428571	0.3860270494637859	0.7217304499999974	0.7427147547705201	0.3945400398610895	0.5539308857142852	0.403118005166645	0.9371294999999941	0.7064628822483766	0.3498169166556122	0.6563159083333306	0.31346296718750083	0.8749810666666636	0.6816013181070885	0.39177755027573274	0.6466198988095218	0.24907196543752233	0.2713627333333317	0.865062296190474	0.7308351635637015	0.25720905476190364	1.0
0.3230300757184228	0.6885341202380912	0.7790788738418398	0.4907561186246432	0.5226252964285687	0.37145939683126206	0.9644900214285689	0.6809965148416275	0.3608824034296449	0.6804822666666643	0.32131954261314816	0.7504757857142854	0.7159540255677639	0.40773443225979605	0.5811771238095229	0.36516220166118457	0.9686894607142813	0.6911386664966325	0.36608788269510173	0.6667761607142833	0.22230120010550106	0.9310555357142812	0.695746661549771	0.38653078150125114	0.6566400499999987	0.18159451796487572	0.2471690249999995	0.8979434267857099	0.7382261000219504	0.23072491071428555	1.0
0.30231695468458997	0.7335698571428565	0.7390972259049754	0.4640462184992011	0.5440403738095229	0.3095246837361828	1.0343683499999976	0.689051790927598	0.3688024145104782	0.7261416642857107	0.23367787523968578	0.8395225357142825	0.7250171508974317	0.3994180434515165	0.6423043214285675	0.29122418152427354	1.0182943809523797	0.703278838551217	0.3788407579425876	0.6921803571428553	0.11024387570508735	0.98022284285714	0.6920417430610217	0.39556953937430844	0.6988406238095206	0.1181354545649176	0.2613983357142842	0.8739403749999982	0.7463790768836013	0.23627606071428509	1.0
0.31800925107086003	0.7145855785714277	0.7384670930203603	0.47974371222133944	0.5580532690476158	0.3299920573193406	1.000450349999999	0.6840957885326407	0.35797335635567856	0.6883438999999997	0.2368385480048415	0.8273056738095194	0.6926063801659122	0.40288030481307696	0.6182936666666643	0.309271194838934	1.0247277857142807	0.6723487934841623	0.3752802538961713	0.709313133333329	0.1108985166378252	0.9868465904761864	0.677779283989353	0.38783340575690217	0.7070025714285673	0.11778833671086615	0.25195887499999986	0.874937904999998	0.7551832010236789	0.23841714761904706	1.0
0.5622997793415959	1.167844999999993	0.7274801021078385	0.36570977107678576	0.6918542761904724	0.48346311335515857	2.067437345238093	0.6757468167912738	0.40050685912986994	0.8691329690476164	0.47441327611325684	1.702650819047616	0.6815104479438241	0.395427812814034	0.8111221428571395	0.5140991970163583	1.8275270999999964	0.6520694945227311	0.3402278220026962	0.8345606785714286	0.29010450018955286	1.732473108333329	0.6640122893638217	0.3606202832785826	0.8016055047619038	0.44759237515708494	0.35142811428571424	0.8600023142857088	0.5396958458528688	0.3333047428571418	2.0
0.5332416058621808	1.4387730595238084	0.6469129601933848	0.3310676745052031	0.7921001249999984	0.4529718782545569	2.3741702690476187	0.6308212153072781	0.36394119673868297	0.9494908988095236	0.46015402656517573	1.9941800999999924	0.643042096542915	0.3482362134787833	0.9006615999999972	0.5190433717534638	2.2337282142857022	0.6179031916043253	0.31784768270739405	0.9675197999999964	0.24355592142761542	1.9656121869047505	0.6623616423232516	0.32446509592390393	0.9089871142857103	0.4709201774764753	0.29376249999999926	0.8525791407142845	0.6383373410494972	0.2669104428571421	2.0
0.5716835881787973	1.286939683333332	0.6930765556561047	0.3317699731823433	0.742582857142856	0.5354734770279234	1.7299799678571428	0.6802809586619234	0.3856663457746916	0.8300627166666641	0.5391333975272176	1.5112250488095202	0.6781946287152519	0.35218841021126646	0.7837517261904757	0.5547572547467882	1.8123140666666575	0.6437508746535273	0.32173191724382433	0.8477779642857143	0.3011881020991625	1.5932255178571333	0.670796250851645	0.3190690687921378	0.8445614261904707	0.5420857005602758	0.14990255357142762	0.9494491428571372	0.7711880615036586	0.14854840714285633	2.0
