correlation1	contrast1	homogeneity1	energy1	dissimilarity1	correlation2	contrast2	homogeneity2	energy2	dissimilarity2	correlation3	contrast3	homogeneity3	energy3	dissimilarity3	correlation4	contrast4	homogeneity4	energy4	dissimilarity4	correlation5	contrast5	homogeneity5	energy5	dissimilarity5	correlation6	contrast6	homogeneity6	energy6	dissimilarity6	class
0.8592146758410432	0.074	0.9632571428571428	0.6563216063946152	0.07357142857142858	0.8361560170069432	0.16989285714285712	0.9150964285714287	0.5626910786568418	0.16982142857142857	0.5811141236790395	0.14882142857142855	0.9256321428571429	0.7443740522021417	0.14875	0.7786755911670686	0.15782142857142856	0.9213035714285714	0.6035529012371962	0.15746428571428572	0.5204243196570866	0.16724999999999998	0.9165464285714287	0.7222825426580457	0.16696428571428573	-0.00010715433796478192	0.00021428571428571427	0.9998928571428571	0.9997857257677665	0.00021428571428571427	1
0.8389561524932428	0.08492857142857144	0.958392857142857	0.6532210868192377	0.0835	0.8355709013152454	0.18067857142857144	0.9098321428571428	0.5717267860238339	0.18039285714285716	0.5779277394339056	0.16253571428571428	0.9187321428571429	0.7243276773558177	0.16253571428571428	0.7795020365226137	0.16103571428571428	0.9199964285714286	0.6047616012841384	0.16017857142857145	0.47318728729332704	0.1643571428571429	0.917907142857143	0.7473884839348058	0.16421428571428576	1.0	0.0	1.0	1.0	0.0	1
0.7014411591480595	0.13321428571428573	0.9337785714285715	0.6798246378775237	0.13257142857142856	0.7200421002995254	0.17575	0.9121678571428572	0.671905666362322	0.17567857142857143	0.35694070121008503	0.1309642857142857	0.9346892857142854	0.8360976303333116	0.13067857142857142	0.7559211617900312	0.12035714285714287	0.9403357142857144	0.7081988435748935	0.11950000000000001	0.3946011729361405	0.21489285714285716	0.8927250000000002	0.6908226997942529	0.2146071428571429	-0.00014287755393627656	0.0002857142857142858	0.999857142857143	0.9997143061282814	0.0002857142857142858	1
0.8110640881116863	0.09775	0.9515964285714285	0.6466460151253938	0.09696428571428573	0.8037764170784878	0.18975000000000003	0.9052535714285714	0.5786168500689152	0.18953571428571428	0.5100627088825531	0.15339285714285714	0.9233464285714287	0.7661171015355982	0.15332142857142855	0.7787328611578703	0.14717857142857144	0.926925	0.6287923171137068	0.14632142857142857	0.43354261675379074	0.2064642857142857	0.8970678571428571	0.6926605575310201	0.2059642857142857	-3.571556127004536e-05	7.142857142857145e-05	0.9999642857142859	0.9999285727041729	7.142857142857145e-05	1
0.7586528969614664	0.17289285714285715	0.9165964285714285	0.5825771057840099	0.16782142857142857	0.7059939293069055	0.1444285714285714	0.9277857142857142	0.6210156448290566	0.1444285714285714	0.4649177100662681	0.23339285714285715	0.8836892857142857	0.6365719475344127	0.23275	0.4978707828680187	0.21664285714285716	0.8928357142857144	0.7210194543640475	0.21471428571428575	0.655229209834023	0.1502857142857143	0.9278142857142858	0.7632769109943932	0.14535714285714285	0.434239338106594	0.063	0.9685	0.9111441744491664	0.063	1
0.7085694624223475	0.2657857142857143	0.8717785714285714	0.5613425870179457	0.258	0.6178699667388362	0.22267857142857145	0.8893035714285714	0.6131519770324283	0.22160714285714286	0.6419686202422022	0.1712142857142857	0.915207142857143	0.6571210128356908	0.16985714285714287	0.7524896495960048	0.18689285714285714	0.9106678571428571	0.5906516334023095	0.18003571428571424	0.6644572839184412	0.08867857142857144	0.958875	0.899902581178788	0.08332142857142857	0.7107852115048099	0.018571428571428572	0.9907142857142858	0.9579245435432006	0.018571428571428572	1
0.6379029249449738	0.26789285714285715	0.8729107142857143	0.5616107415283293	0.2564642857142857	0.5940295661396616	0.2415	0.8811357142857144	0.5861718726497497	0.23835714285714285	0.4751331017490638	0.07721428571428572	0.96165	0.8995409189113736	0.07678571428571428	0.5128882998323222	0.22817857142857145	0.8923392857142858	0.728479866445413	0.2174642857142857	0.4747183800031561	0.2518214285714286	0.8778178571428571	0.6512840319753913	0.24560714285714286	0.5281101944243183	0.010785714285714286	0.9946071428571429	0.983120722287877	0.010785714285714286	1
0.5765296116096277	0.23410714285714285	0.9088749999999999	0.6975015763276752	0.19089285714285714	0.6068109043958555	0.43589285714285714	0.8324535714285715	0.45871388252418105	0.3518928571428572	0.5210677433901846	0.2606785714285715	0.879132142857143	0.6196465273666522	0.2448928571428572	0.5379218765794161	0.39921428571428574	0.8445357142857144	0.5109834380678027	0.32564285714285723	0.37107415232315594	0.28828571428571426	0.8593714285714285	0.6081276634901924	0.2824285714285714	0.6951224829579115	0.123	0.9384999999999999	0.699415581476596	0.123	1
0.7203828219023473	0.22824999999999998	0.8909750000000001	0.6852354150068367	0.21974999999999997	0.42808279023258217	0.20157142857142857	0.8992571428571429	0.7026648364967323	0.20149999999999998	0.5226000928985989	0.24885714285714286	0.8759142857142856	0.6224725651687432	0.24828571428571428	0.6474743980423512	0.3372142857142857	0.8346499999999998	0.4933594541715077	0.33178571428571424	0.8334429223053866	0.07885714285714285	0.9651142857142858	0.9003711791278537	0.07128571428571429	0.6663463856230524	0.039964285714285716	0.9800178571428572	0.9175271405094395	0.039964285714285716	1
0.6105544405485389	0.20260714285714287	0.9052107142857144	0.6879574730271324	0.19175000000000003	0.638053650750647	0.3797857142857143	0.838007142857143	0.464375208407677	0.3332857142857143	0.5559420748897819	0.21267857142857147	0.899232142857143	0.663818560777456	0.2033928571428572	0.5759380963438068	0.36857142857142855	0.8337999999999999	0.49230301146960376	0.3384285714285714	0.377595414921945	0.30475	0.8489107142857143	0.5814446536034892	0.30260714285714285	0.6460736091477454	0.14489285714285716	0.9275535714285714	0.6846070021910231	0.14489285714285716	1
0.5226136566594778	0.01810035842293907	0.9909498207885306	0.9720359783951749	0.01810035842293907	0.6374482114755701	0.2082437275985663	0.8967813620071685	0.5711016072230871	0.20673835125448028	0.5621227178441947	0.2345519713261649	0.8828960573476703	0.5747156509251348	0.2342652329749104	0.3839007883049002	0.17207885304659498	0.9147347670250896	0.7850144436086806	0.17078853046594983	0.3643850366483587	0.23652329749103942	0.8817813620071684	0.6829144874515085	0.2364516129032258	0.4033837432844344	0.09702508960573478	0.9514874551971327	0.8663973584795159	0.09702508960573478	1
0.6255517257980844	0.1482795698924731	0.9272795698924732	0.7806109869392077	0.14591397849462368	0.6659754455433233	0.3310394265232975	0.8435125448028674	0.48677823538957876	0.31598566308243725	0.6299199482801225	0.20501792114695339	0.8988673835125448	0.6185228673036063	0.20272401433691756	0.5878868498272705	0.37146953405017924	0.8220931899641578	0.4784109762709983	0.3584229390681004	0.36886439907804747	0.33928315412186383	0.8334982078853047	0.5476462773187508	0.33405017921146957	0.6123675581166858	0.16164874551971326	0.9191756272401433	0.6699040100569305	0.16164874551971326	1
0.5970838703541937	0.16720430107526885	0.9178172043010753	0.749263674211996	0.16483870967741937	0.6608642444546643	0.3346953405017921	0.8418034998945815	0.4788027735290994	0.319426523297491	0.6122298764514523	0.19910394265232975	0.9013082437275985	0.6409409373199013	0.19767025089605733	0.5806066203072132	0.3727956989247312	0.8231075268817205	0.47602125304177834	0.35695340501792117	0.34841271746864916	0.34584229390681004	0.8309498207885305	0.5484573056937586	0.3393906810035842	0.6512886054799144	0.1443010752688172	0.9278494623655914	0.6813213708636695	0.1443010752688172	1
0.5807952340770555	0.2684587813620072	0.8732974910394267	0.5821409668114494	0.25591397849462366	0.5875700493693095	0.24910394265232977	0.8766523297491041	0.5815848429827205	0.24709677419354845	0.6196130325648033	0.05236559139784947	0.9751505376344088	0.9059754911419885	0.05014336917562725	0.5327415782287037	0.2128673835125448	0.898899641577061	0.7074016659179657	0.20397849462365591	0.3937462569798332	0.327741935483871	0.8418924731182796	0.5478521461343124	0.3181362007168459	-0.0004302925989672978	0.0008602150537634409	0.9995698924731183	0.9991399700979744	0.0008602150537634409	1
0.41269010646732673	0.4128673835125448	0.8117547965422729	0.5005805239777671	0.38254480286738346	0.40904938717525463	0.39161290322580644	0.8149361163820368	0.49926012498125166	0.3736917562724014	0.3656909603765123	0.09401433691756272	0.9541111111111112	0.8815487768921266	0.09215053763440859	0.3856003743262902	0.3435483870967742	0.8455591397849461	0.6333251161248129	0.3146594982078853	0.20257669130259065	0.44390681003584237	0.7900870756904913	0.5141380755349583	0.4237634408602151	-0.0009327688885699935	0.001863799283154122	0.999068100358423	0.9981370707750232	0.001863799283154122	1
0.7181353881935232	0.22681003584229392	0.8877562724014336	0.6649563543181491	0.22487455197132616	0.6373003360819846	0.22161290322580646	0.8897096774193548	0.6547412769140337	0.22075268817204302	0.8324979495833364	0.02838709677419355	0.9858924731182795	0.9372708306635378	0.028243727598566307	0.6559159371625324	0.29258064516129034	0.8554301075268818	0.5401761566253496	0.28971326164874556	0.34852114478458324	0.4135125448028674	0.7941899641577062	0.5143054128450181	0.4119354838709678	0.5814174042898352	0.012616487455197133	0.9936917562724015	0.9784691293434589	0.012616487455197133	1
0.5210078218459755	0.135295608413888	0.9503385105535643	0.8933912545146443	0.10531841714637413	0.45415560006799116	0.156619963071576	0.9362876072553493	0.8580527053615016	0.1322906484196807	0.30880189186477724	0.09004018681438038	0.9560225915064626	0.8951844645451589	0.0883023786249593	0.4908795826268863	0.3010028601426451	0.8660946381376489	0.6464182022309026	0.2733427464610261	0.24254474217915442	0.38517794431772934	0.8123203359762501	0.532648709261115	0.3769957640925384	0.16815864849463102	0.01169400094131277	0.9941529995293436	0.9871105282562013	0.01169400094131277	1
0.7789855899412012	0.15198580789978638	0.9250497809637594	0.5986093410908562	0.1502479997103653	0.761042210122125	0.15669237174613518	0.9226530538358494	0.5940679220257917	0.15502697223127332	0.4972150266382895	0.058288983020165816	0.9708555084899172	0.9120526004770726	0.058288983020165816	0.4476702549999188	0.345679012345679	0.8286376307881684	0.5706797927793622	0.34321711741066574	0.3444685999622343	0.33970529669454397	0.8305383584953477	0.5353271141291873	0.33905361862351113	0.22572295378819981	0.005865102639296188	0.9970674486803519	0.9932750433193535	0.005865102639296188	1
0.7857359451879712	0.12143369175627242	0.9406594982078854	0.6371454865961036	0.11913978494623656	0.7768873430980794	0.12437275985663084	0.9391469534050181	0.6384195785926705	0.12215053763440861	0.4122945780462956	0.07003584229390683	0.9650250896057349	0.9056389338166296	0.0699641577060932	0.5033187198946775	0.2516487455197133	0.8758100358422939	0.6405875090314942	0.2489247311827957	0.3801985288560978	0.25154121863799284	0.8743154121863799	0.6385262238096162	0.2513978494623656	1.0	0.0	1.0	1.0	0.0	1
0.7720762196539899	0.09921146953405018	0.9541362007168459	0.7685677398949023	0.09297491039426523	0.8044149762785109	0.19379928315412187	0.9047777777777779	0.5383186446413595	0.1910035842293907	0.731428371756713	0.1568458781362007	0.9217060931899642	0.6011904639306901	0.15663082437275985	0.7817701724221245	0.16265232974910399	0.9212544802867386	0.6209341692631748	0.15835125448028675	0.5891108329418232	0.23534050179211471	0.8840071684587814	0.6153738525102525	0.23254480286738355	-0.00015209050539524138	0.0003225806451612903	0.9998387096774193	0.9996774482692413	0.0003225806451612903	1
0.8315014390827689	0.12103942652329747	0.9406845878136201	0.616316495008242	0.11903225806451612	0.8250457360768394	0.11681003584229394	0.9420250896057349	0.6138666702929856	0.11609318996415774	0.6178987805927966	0.1110394265232975	0.9444802867383513	0.8163906485166709	0.1110394265232975	0.7017352196441777	0.22978494623655915	0.886483870967742	0.5685977447923057	0.22749103942652327	0.4737832286976088	0.24028673835125447	0.8802867383512546	0.625530943143831	0.23956989247311825	-0.0012794676828140473	0.0025806451612903226	0.9987096774193548	0.9974210562771841	0.0025806451612903226	1
0.7640819801936417	0.10591397849462367	0.9473440860215054	0.7458321064545009	0.10541218637992833	0.7613404018312067	0.16738351254480288	0.9165663082437276	0.6297018278756281	0.16695340501792116	0.7042256388894105	0.1507168458781362	0.924641577060932	0.6484787011458842	0.1507168458781362	0.758496991034476	0.15559139784946235	0.9223333333333332	0.6142404306441331	0.1553763440860215	0.5360763431167077	0.21232974910394264	0.8938351254480288	0.6419121529354119	0.21232974910394264	-0.0001603174689723419	0.0003225806451612903	0.9998387096774193	0.9996774456990721	0.0003225806451612903	1
0.8058456918724037	0.013942652329749103	0.9932437275985663	0.9742354861331679	0.013584229390681003	0.7115657559905286	0.16913978494623658	0.9167583807716637	0.6447185059602738	0.16691756272401437	0.6327896534850366	0.15344086021505376	0.9236236559139784	0.7133442955666079	0.1528673835125448	0.5799958389338392	0.285089605734767	0.8585254058612692	0.5474460029931146	0.2832974910394265	0.3648404549218159	0.29035842293906805	0.8552939068100358	0.627730489339217	0.28956989247311826	-0.000657436036565815	0.0013261648745519713	0.999336917562724	0.9986742834273762	0.0013261648745519713	1
0.8092605639394314	0.013750000000000002	0.9936392857142858	0.975461447579701	0.012892857142857143	0.7110336617359058	0.17725	0.9124035714285714	0.614762889831751	0.1755357142857143	0.6598811057900081	0.15667857142857144	0.9217035714285714	0.6747424546462456	0.15660714285714286	0.5906863675382057	0.27339285714285716	0.8640321428571429	0.5640013953702524	0.27217857142857144	0.3878649489784147	0.2737857142857143	0.86375	0.64645907386599	0.2727142857142857	0.10224574190268616	0.00125	0.999375	0.9986789679984499	0.00125	1
0.5688684191485844	0.12296428571428572	0.9385178571428572	0.8027535774585182	0.12296428571428572	0.6118887299690338	0.10825000000000001	0.9458750000000001	0.8114931045138151	0.10825000000000001	0.5922413290781497	0.04417857142857143	0.9779107142857143	0.92237114995283	0.04417857142857143	0.6669600267040549	0.13864285714285715	0.9306785714285714	0.7058434562237419	0.13864285714285715	0.7553472672023688	0.12346428571428575	0.9382678571428573	0.6315962063353001	0.12346428571428575	1.0	0.0	1.0	1.0	0.0	1
0.5842216006103788	0.21760714285714283	0.8921821428571428	0.6631426263309749	0.2159642857142857	0.5542617589670678	0.20271428571428574	0.8990285714285716	0.6858744827754194	0.2020714285714286	0.5520478277695157	0.11474999999999999	0.9427107142857143	0.805656246326495	0.11460714285714285	0.5516456395687026	0.22632142857142862	0.8873107142857144	0.631536301007152	0.22553571428571434	0.4382835121569617	0.28110714285714283	0.859875	0.5799474861870632	0.2803928571428571	-0.0004989723451970134	0.001	0.9995	0.9990002515270057	0.001	1
0.5576807093660449	0.1665357142857143	0.9170321428571429	0.7501172544397064	0.16603571428571431	0.5325568326677157	0.15421428571428572	0.9229785714285716	0.7648598461049407	0.1540714285714286	0.6017190540524082	0.07517857142857144	0.9624107142857145	0.8635085585054991	0.07517857142857144	0.5587537430101162	0.18214285714285716	0.9092285714285716	0.7002064874021092	0.18164285714285716	0.4403620909837724	0.2833928571428571	0.8583464285714285	0.5638391225539862	0.28332142857142856	-0.0002857959416976278	0.0005714285714285715	0.9997142857142857	0.9994286531078951	0.0005714285714285715	1
0.5729751919602712	0.19364285714285714	0.9036928571428571	0.705077590172362	0.1927857142857143	0.5436103239023128	0.1814642857142857	0.9093964285714287	0.7211379329693778	0.18125	0.5611076056481947	0.09	0.955	0.8470432442638695	0.09	0.5305687794100339	0.20825	0.8963464285714285	0.6784949468176922	0.2074642857142857	0.3972563895029607	0.31125	0.8447607142857142	0.5502559840285097	0.31060714285714286	-0.000407372823386954	0.0008214285714285715	0.9995892857142858	0.9991787431257162	0.0008214285714285715	1
0.46029035470406243	0.18689285714285714	0.9089107142857142	0.7312628526691872	0.18296428571428572	0.6012624843450498	0.23324999999999999	0.8870178571428571	0.579990191683428	0.2271785714285714	0.29033318045200407	0.058678571428571434	0.9706607142857144	0.928909827075123	0.058678571428571434	0.6090914829308287	0.23246428571428568	0.8920392857142858	0.5888893970337515	0.21867857142857144	0.2328651929193029	0.21289285714285716	0.8937249999999999	0.7482787357171996	0.21260714285714286	0.6057492236645072	0.19232142857142856	0.9038392857142856	0.6060228008945552	0.19232142857142856	1
0.6589601398586271	0.28414285714285714	0.8613142857142857	0.527984717813781	0.27849999999999997	0.519531202515786	0.1775	0.91125	0.6997438325004722	0.1775	0.448750773346017	0.15239285714285714	0.9240607142857143	0.7802797395413874	0.15196428571428572	0.6679052224557206	0.21010714285714285	0.8964892857142857	0.6183022117055704	0.20753571428571427	0.6848315396698512	0.2073214285714286	0.8980964285714287	0.5763554542935094	0.20439285714285715	0.19300268540357327	0.1347142857142857	0.9326428571428572	0.8469303636169425	0.1347142857142857	1
0.7659010982526431	0.20467857142857143	0.8986892857142859	0.5615078006618267	0.20296428571428574	0.5817133476374187	0.07175000000000001	0.964125	0.8745149078086616	0.07175000000000001	0.4279181995615773	0.08107142857142857	0.9594642857142857	0.8903142918460346	0.08107142857142857	0.7650288980103814	0.15875	0.9211821428571428	0.5883137547088219	0.15782142857142858	0.7347812047317854	0.193	0.9039714285714286	0.6197120463636022	0.19221428571428573	0.24733154994372744	0.05260714285714285	0.9736964285714287	0.9385082836445227	0.05260714285714285	1
0.6668275089673704	0.2955357142857143	0.8547607142857142	0.517748106747689	0.29132142857142856	0.48626473927267466	0.15921428571428572	0.9206071428571428	0.7487913049490805	0.15885714285714286	0.4337140036484775	0.13521428571428573	0.9324357142857143	0.8106300538369358	0.13514285714285715	0.6947723647671992	0.23275	0.8853392857142857	0.5522693095819489	0.22989285714285715	0.6571340762404269	0.23978571428571427	0.8817357142857143	0.5541330423025038	0.2370714285714286	0.22403194404629256	0.1143214285714286	0.9428392857142858	0.8670591260469062	0.1143214285714286	1
0.41851421819939555	0.3680714285714285	0.8257785714285714	0.5091644941891147	0.35171428571428565	0.3470947824422738	0.3066785714285714	0.8479035714285714	0.5742284908413006	0.30460714285714285	0.33781171039262753	0.26857142857142857	0.8662285714285716	0.6483395569625912	0.26771428571428574	0.3571094270832855	0.31325	0.8525464285714285	0.6518660087528317	0.2979642857142857	0.3600959304601086	0.32150000000000006	0.8443071428571431	0.6019707812083336	0.31307142857142867	0.16133093836278378	0.24150000000000005	0.8792500000000001	0.7275856829407849	0.24150000000000005	1
0.7832712092753322	0.2507500000000001	0.8759107142857144	0.4813887780289907	0.24860714285714294	0.5615094962582365	0.14810714285714285	0.9259892857142857	0.7371738279069736	0.14803571428571427	0.49800281490704273	0.12264285714285714	0.9387214285714286	0.8122456053863188	0.12257142857142857	0.78045785162122	0.16892857142857143	0.9167357142857142	0.5818991580179859	0.16692857142857143	0.7714796441642022	0.1983214285714286	0.902725	0.5600195855722278	0.19517857142857145	-0.00010715433796478192	0.00021428571428571427	0.9998928571428571	0.9997857257677665	0.00021428571428571427	1
0.8187133743114253	0.23760714285714288	0.8821392857142857	0.47214787656722423	0.23603571428571427	0.6899134734152073	0.14410714285714285	0.9281178571428572	0.655223133437638	0.14382142857142857	0.3550752080967333	0.12196428571428572	0.9390607142857144	0.8474876481551281	0.12189285714285716	0.7894177512716516	0.22785714285714284	0.8866714285714286	0.5109863061785911	0.22685714285714287	0.8318744743421329	0.1305	0.9362928571428573	0.6225554335616571	0.12792857142857142	-0.00015154723770638908	0.0003214285714285714	0.9998392857142857	0.9996786001367782	0.0003214285714285714	1
0.4241297863248568	0.18525	0.9124321428571428	0.7860912780644368	0.1768214285714286	0.34366030044136714	0.11264285714285716	0.9436785714285716	0.8537879088903444	0.11264285714285716	0.2796855955053155	0.04982142857142857	0.9751321428571428	0.9409035659450777	0.04975	0.3545151692912509	0.24857142857142855	0.8792285714285714	0.7124972663749922	0.2427142857142857	0.40060452795077145	0.3013928571428571	0.8577035714285715	0.640512073919559	0.2873928571428571	0.3945589005961219	0.03403571428571428	0.9829821428571429	0.954451793984807	0.03403571428571428	1
0.4971989952120127	0.2353928571428572	0.8868892857142859	0.6884627322328126	0.22775000000000004	0.4068190315179977	0.17214285714285715	0.9141428571428571	0.754093867648113	0.17178571428571426	0.3094762717368986	0.10825000000000003	0.9461321428571431	0.8694035399664087	0.1078214285714286	0.3760743439654707	0.23328571428571426	0.8864000000000001	0.7337170932717759	0.22821428571428573	0.41497507620662716	0.26660714285714276	0.8735964285714284	0.6957596127798091	0.25510714285714275	0.5146318163542191	0.031035714285714285	0.9844821428571429	0.9519178479709866	0.031035714285714285	1
